# Created by CS-Studio Data Browser
# 
# Start Time : 2026-05-02 17:16:28.027
# End Time   : 2026-05-02 17:46:28.027
# Source     : Plot
# Format     : Default
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: HS1P2K3RP:setCur
# Name   : dep: HS1P2K3RP:setCur
# Archives:
# 
# Channel: HS3P1L4RP:setCur
# Name   : dep: HS3P1L4RP:setCur
# Archives:
# 
# Channel: HS3P2L4RP:setCur
# Name   : dep: HS3P2L4RP:setCur
# Archives:
# 
# Channel: HS1P1K1RP:setCur
# Name   : dep: HS1P1K1RP:setCur
# Archives:
# 
# Channel: AKC05VP
# Name   : dep: AKC05VP
# Archives:
# 
# Channel: AKC06VP
# Name   : dep: AKC06VP
# Archives:
# 
# Channel: AKC10VP
# Name   : dep: AKC10VP
# Archives:
# 
# Channel: AKC11VP
# Name   : dep: AKC11VP
# Archives:
# 
# Channel: AKC12VP
# Name   : dep: AKC12VP
# Archives:
# 
# Channel: AKC13VP
# Name   : dep: AKC13VP
# Archives:
# 
# Channel: bump_i2
# Name   : 0.5 + 0.02·ΣI² path-length proxy
# 
# Channel: bump_abs
# Name   : 1.8 + 0.05·Σ|I| activity proxy
# 
# Channel: bump_common
# Name   : 3.1 + 0.1·common mode current
# 
# Channel: bump_pairbal
# Name   : 4.4 + 0.2·pair balance (K3 vs L4)
# 
# Channel: bump_lrbal
# Name   : 5.7 + 0.2·left-right imbalance
# 
# Channel: HS1P2K3RP:setCur
# Name   : raw HS1P2K3RP:setCur / I1 K3-left (optional)
# Archives:
# 
# Channel: HS3P1L4RP:setCur
# Name   : raw HS3P1L4RP:setCur / I2 L4-1 (optional)
# Archives:
# 
# Channel: HS3P2L4RP:setCur
# Name   : raw HS3P2L4RP:setCur / I3 L4-2 (optional)
# Archives:
# 
# Channel: HS1P1K1RP:setCur
# Name   : raw HS1P1K1RP:setCur / I4 K1/K3? (optional)
# Archives:
# 
# Channel: AKC05VP
# Name   : AKC05VP important original loop/readback
# Archives:
# 
# Channel: AKC06VP
# Name   : AKC06VP important original loop/readback
# Archives:
# 
# Channel: AKC10VP
# Name   : AKC10VP enable optional
# Archives:
# 
# Channel: AKC11VP
# Name   : AKC11VP gain optional
# Archives:
# 
# Channel: AKC12VP
# Name   : AKC12VP reference optional
# Archives:
# 
# Channel: AKC13VP
# Name   : AKC13VP deadband optional
# Archives:
# 

# Time	HS1P2K3RP:setCur Value	HS3P1L4RP:setCur Value	HS3P2L4RP:setCur Value	HS1P1K1RP:setCur Value	AKC05VP Value	AKC06VP Value	AKC10VP Value	AKC11VP Value	AKC12VP Value	AKC13VP Value	bump_i2 Value	bump_abs Value	bump_common Value	bump_pairbal Value	bump_lrbal Value	HS1P2K3RP:setCur Value	HS3P1L4RP:setCur Value	HS3P2L4RP:setCur Value	HS1P1K1RP:setCur Value	AKC05VP Value	AKC06VP Value	AKC10VP Value	AKC11VP Value	AKC12VP Value	AKC13VP Value
2026-05-02 17:37:56.163	0.0640586	0.2376819	-0.0899181	-0.0164399	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640586	0.2376819	-0.0899181	-0.0164399	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:37:56.663	0.0640622	0.2376819	-0.0899181	-0.0164364	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640622	0.2376819	-0.0899181	-0.0164364	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:37:56.671	0.0640622	0.2376835	-0.0899165	-0.0164364	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640622	0.2376835	-0.0899165	-0.0164364	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:37:58.671	0.0640622	0.2376850	-0.0899150	-0.0164364	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640622	0.2376850	-0.0899150	-0.0164364	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:37:58.673	0.0640658	0.2376850	-0.0899150	-0.0164330	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640658	0.2376850	-0.0899150	-0.0164330	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:37:59.171	0.0640658	0.2376866	-0.0899134	-0.0164330	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640658	0.2376866	-0.0899134	-0.0164330	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:37:59.173	0.0640694	0.2376866	-0.0899134	-0.0164295	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640694	0.2376866	-0.0899134	-0.0164295	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:37:59.673	0.0640726	0.2376866	-0.0899134	-0.0164264	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640726	0.2376866	-0.0899134	-0.0164264	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:37:59.681	0.0640726	0.2376880	-0.0899120	-0.0164264	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640726	0.2376880	-0.0899120	-0.0164264	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:00.681	0.0640726	0.2376895	-0.0899105	-0.0164264	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640726	0.2376895	-0.0899105	-0.0164264	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:00.683	0.0640761	0.2376895	-0.0899105	-0.0164231	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640761	0.2376895	-0.0899105	-0.0164231	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:04.183	0.0640728	0.2376895	-0.0899105	-0.0164231	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640728	0.2376895	-0.0899105	-0.0164231	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:04.191	0.0640728	0.2376881	-0.0899119	-0.0164231	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640728	0.2376881	-0.0899119	-0.0164231	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:04.193	0.0640728	0.2376881	-0.0899119	-0.0164263	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640728	0.2376881	-0.0899119	-0.0164263	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:04.691	0.0640728	0.2376863	-0.0899137	-0.0164263	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640728	0.2376863	-0.0899137	-0.0164263	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:04.703	0.0640686	0.2376863	-0.0899137	-0.0164303	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640686	0.2376863	-0.0899137	-0.0164303	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:05.191	0.0640686	0.2376842	-0.0899158	-0.0164303	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640686	0.2376842	-0.0899158	-0.0164303	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:05.193	0.0640639	0.2376842	-0.0899158	-0.0164348	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640639	0.2376842	-0.0899158	-0.0164348	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:05.701	0.0640639	0.2376818	-0.0899182	-0.0164348	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640639	0.2376818	-0.0899182	-0.0164348	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:05.703	0.0640584	0.2376818	-0.0899182	-0.0164401	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640584	0.2376818	-0.0899182	-0.0164401	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:06.193	0.0640515	0.2376818	-0.0899182	-0.0164467	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640515	0.2376818	-0.0899182	-0.0164467	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:06.201	0.0640515	0.2376788	-0.0899212	-0.0164467	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640515	0.2376788	-0.0899212	-0.0164467	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:06.701	0.0640515	0.2376757	-0.0899243	-0.0164467	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640515	0.2376757	-0.0899243	-0.0164467	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:06.703	0.0640445	0.2376757	-0.0899243	-0.0164535	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640445	0.2376757	-0.0899243	-0.0164535	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:07.201	0.0640445	0.2376727	-0.0899273	-0.0164535	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640445	0.2376727	-0.0899273	-0.0164535	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:07.203	0.0640375	0.2376727	-0.0899273	-0.0164602	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640375	0.2376727	-0.0899273	-0.0164602	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:07.701	0.0640375	0.2376697	-0.0899273	-0.0164602	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640375	0.2376697	-0.0899273	-0.0164602	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:07.703	0.0640307	0.2376697	-0.0899273	-0.0164668	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640307	0.2376697	-0.0899273	-0.0164668	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:07.711	0.0640307	0.2376697	-0.0899303	-0.0164668	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640307	0.2376697	-0.0899303	-0.0164668	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:08.203	0.0640245	0.2376697	-0.0899303	-0.0164728	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640245	0.2376697	-0.0899303	-0.0164728	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:08.211	0.0640245	0.2376670	-0.0899330	-0.0164728	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640245	0.2376670	-0.0899330	-0.0164728	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:08.711	0.0640245	0.2376643	-0.0899357	-0.0164728	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640245	0.2376643	-0.0899357	-0.0164728	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:08.713	0.0640185	0.2376643	-0.0899357	-0.0164786	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640185	0.2376643	-0.0899357	-0.0164786	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:09.211	0.0640185	0.2376620	-0.0899357	-0.0164786	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640185	0.2376620	-0.0899357	-0.0164786	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:09.213	0.0640132	0.2376620	-0.0899357	-0.0164837	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640132	0.2376620	-0.0899357	-0.0164837	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:09.221	0.0640132	0.2376620	-0.0899380	-0.0164837	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640132	0.2376620	-0.0899380	-0.0164837	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:09.713	0.0640081	0.2376620	-0.0899380	-0.0164837	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640081	0.2376620	-0.0899380	-0.0164837	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:09.721	0.0640081	0.2376598	-0.0899402	-0.0164837	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640081	0.2376598	-0.0899402	-0.0164837	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:09.723	0.0640081	0.2376598	-0.0899402	-0.0164886	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640081	0.2376598	-0.0899402	-0.0164886	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:10.221	0.0640081	0.2376578	-0.0899422	-0.0164886	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640081	0.2376578	-0.0899422	-0.0164886	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:10.223	0.0640035	0.2376578	-0.0899422	-0.0164930	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640035	0.2376578	-0.0899422	-0.0164930	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:10.721	0.0640035	0.2376559	-0.0899441	-0.0164930	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640035	0.2376559	-0.0899441	-0.0164930	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:10.723	0.0639993	0.2376559	-0.0899441	-0.0164971	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639993	0.2376559	-0.0899441	-0.0164971	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:11.223	0.0639956	0.2376559	-0.0899441	-0.0165007	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639956	0.2376559	-0.0899441	-0.0165007	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:11.231	0.0639956	0.2376543	-0.0899457	-0.0165007	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639956	0.2376543	-0.0899457	-0.0165007	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:16.733	0.0639992	0.2376543	-0.0899457	-0.0164972	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639992	0.2376543	-0.0899457	-0.0164972	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:16.741	0.0639992	0.2376559	-0.0899441	-0.0164972	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0639992	0.2376559	-0.0899441	-0.0164972	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:17.233	0.0640033	0.2376559	-0.0899441	-0.0164933	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640033	0.2376559	-0.0899441	-0.0164933	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:17.241	0.0640033	0.2376577	-0.0899424	-0.0164933	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640033	0.2376577	-0.0899424	-0.0164933	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:17.741	0.0640033	0.2376596	-0.0899404	-0.0164933	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640033	0.2376596	-0.0899404	-0.0164933	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:17.743	0.0640077	0.2376596	-0.0899404	-0.0164890	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640077	0.2376596	-0.0899404	-0.0164890	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:18.241	0.0640077	0.2376617	-0.0899384	-0.0164890	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640077	0.2376617	-0.0899384	-0.0164890	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:18.243	0.0640124	0.2376617	-0.0899384	-0.0164845	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640124	0.2376617	-0.0899384	-0.0164845	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:18.743	0.0640174	0.2376617	-0.0899384	-0.0164797	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640174	0.2376617	-0.0899384	-0.0164797	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:18.751	0.0640174	0.2376638	-0.0899362	-0.0164797	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640174	0.2376638	-0.0899362	-0.0164797	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:19.243	0.0640224	0.2376638	-0.0899362	-0.0164749	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640224	0.2376638	-0.0899362	-0.0164749	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:19.251	0.0640224	0.2376660	-0.0899340	-0.0164749	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640224	0.2376660	-0.0899340	-0.0164749	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:19.751	0.0640224	0.2376683	-0.0899317	-0.0164749	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640224	0.2376683	-0.0899317	-0.0164749	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:19.753	0.0640276	0.2376683	-0.0899317	-0.0164698	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640276	0.2376683	-0.0899317	-0.0164698	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:20.251	0.0640276	0.2376707	-0.0899293	-0.0164698	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640276	0.2376707	-0.0899293	-0.0164698	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:20.253	0.0640331	0.2376707	-0.0899293	-0.0164645	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640331	0.2376707	-0.0899293	-0.0164645	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:20.753	0.0640385	0.2376707	-0.0899293	-0.0164593	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640385	0.2376707	-0.0899293	-0.0164593	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:20.761	0.0640385	0.2376731	-0.0899269	-0.0164593	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640385	0.2376731	-0.0899269	-0.0164593	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:21.253	0.0640438	0.2376731	-0.0899269	-0.0164542	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640438	0.2376731	-0.0899269	-0.0164542	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:21.261	0.0640438	0.2376754	-0.0899246	-0.0164542	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640438	0.2376754	-0.0899246	-0.0164542	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:21.761	0.0640438	0.2376774	-0.0899227	-0.0164542	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640438	0.2376774	-0.0899227	-0.0164542	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:21.763	0.0640482	0.2376774	-0.0899227	-0.0164499	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640482	0.2376774	-0.0899227	-0.0164499	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:22.261	0.0640482	0.2376795	-0.0899206	-0.0164499	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640482	0.2376795	-0.0899206	-0.0164499	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:22.263	0.0640531	0.2376795	-0.0899206	-0.0164453	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640531	0.2376795	-0.0899206	-0.0164453	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:22.761	0.0640531	0.2376813	-0.0899206	-0.0164453	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640531	0.2376813	-0.0899206	-0.0164453	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:22.763	0.0640573	0.2376813	-0.0899206	-0.0164412	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640573	0.2376813	-0.0899206	-0.0164412	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:22.791	0.0640573	0.2376813	-0.0899187	-0.0164412	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640573	0.2376813	-0.0899187	-0.0164412	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:23.263	0.0640609	0.2376813	-0.0899187	-0.0164377	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640609	0.2376813	-0.0899187	-0.0164377	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:23.271	0.0640609	0.2376829	-0.0899171	-0.0164377	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640609	0.2376829	-0.0899171	-0.0164377	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:23.763	0.0640643	0.2376829	-0.0899171	-0.0164344	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640643	0.2376829	-0.0899171	-0.0164344	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:23.791	0.0640643	0.2376844	-0.0899156	-0.0164344	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640643	0.2376844	-0.0899156	-0.0164344	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:28.273	0.0640609	0.2376844	-0.0899156	-0.0164377	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640609	0.2376844	-0.0899156	-0.0164377	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:28.279	0.0640609	0.2376829	-0.0899171	-0.0164377	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640609	0.2376829	-0.0899171	-0.0164377	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:28.773	0.0640576	0.2376829	-0.0899171	-0.0164409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640576	0.2376829	-0.0899171	-0.0164409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:28.799	0.0640576	0.2376814	-0.0899186	-0.0164409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640576	0.2376814	-0.0899186	-0.0164409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
2026-05-02 17:38:29.279	0.0640576	0.2376799	-0.0899201	-0.0164409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000	0.501	1.82	3.105	4.38	5.782	0.0640576	0.2376799	-0.0899201	-0.0164409	20.000000	-0.700000	1.000000	-0.001000	-2.000000	0.100000
