# Created by CS-Studio Data Browser
# 
# Start Time : 2026-05-02 17:17:10.523
# End Time   : 2026-05-02 17:47:10.524
# Source     : Plot
# Format     : Default
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: TUNEZRP:measX
# Name   : dep: TUNEZRP:measX
# Archives:
# 
# Channel: TUNEZRP:measY
# Name   : dep: TUNEZRP:measY
# Archives:
# 
# Channel: TUNEZRP:measZ
# Name   : dep: TUNEZRP:measZ
# Archives:
# 
# Channel: MCLKHGP:rdFrq499
# Name   : dep: MCLKHGP:rdFrq499
# Archives:
# 
# Channel: MCLKHGP:setFrq499
# Name   : dep: MCLKHGP:setFrq499
# Archives:
# 
# Channel: PAHRP:NRVD:rdVoltCav
# Name   : dep: PAHRP:NRVD:rdVoltCav
# Archives:
# 
# Channel: PAHRP:setVoltCav
# Name   : dep: PAHRP:setVoltCav
# Archives:
# 
# Channel: Q1P1L2RP:setCur
# Name   : dep: Q1P1L2RP:setCur
# Archives:
# 
# Channel: CUM1ZK3RP:rdCur
# Name   : dep: CUM1ZK3RP:rdCur
# Archives:
# 
# Channel: CUM1ZK3RP:rdLt100
# Name   : dep: CUM1ZK3RP:rdLt100
# Archives:
# 
# Channel: TUNEZRP:measX
# Name   : νx absolute
# Archives:
# 
# Channel: TUNEZRP:measY
# Name   : νy absolute
# Archives:
# 
# Channel: TUNEZRP:measZ
# Name   : νs absolute
# Archives:
# 
# Channel: mtune_x
# Name   : 0.8 + 1000·(νx−0.1779)
# 
# Channel: mtune_y
# Name   : 2.0 + 1000·(νy−0.2200)
# 
# Channel: mtune_s
# Name   : 3.2 + 1000·(νs−νs_ref=0)
# 
# Channel: MCLKHGP:rdFrq499
# Name   : RF freq readback
# Archives:
# 
# Channel: MCLKHGP:setFrq499
# Name   : RF freq setpoint
# Archives:
# 
# Channel: PAHRP:NRVD:rdVoltCav
# Name   : cavity voltage readback
# Archives:
# 
# Channel: PAHRP:setVoltCav
# Name   : cavity voltage setpoint
# Archives:
# 
# Channel: Q1P1L2RP:setCur
# Name   : Q1 current
# Archives:
# 
# Channel: CUM1ZK3RP:rdCur
# Name   : beam current
# Archives:
# 

# Time	TUNEZRP:measX Value	TUNEZRP:measY Value	TUNEZRP:measZ Value	MCLKHGP:rdFrq499 Value	MCLKHGP:setFrq499 Value	PAHRP:NRVD:rdVoltCav Value	PAHRP:setVoltCav Value	Q1P1L2RP:setCur Value	CUM1ZK3RP:rdCur Value	CUM1ZK3RP:rdLt100 Value	TUNEZRP:measX Value	TUNEZRP:measY Value	TUNEZRP:measZ Value	mtune_x Value	mtune_y Value	mtune_s Value	MCLKHGP:rdFrq499 Value	MCLKHGP:setFrq499 Value	PAHRP:NRVD:rdVoltCav Value	PAHRP:setVoltCav Value	Q1P1L2RP:setCur Value	CUM1ZK3RP:rdCur Value
2026-05-02 17:36:44.388	1125.20	1564.13	59.00	687.462	687.752	108.90	100.00	21.42313	0.034	-0.779	1125.20	1564.13	59.00	1,125,020.9	1,563,910	59,005.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:44.388	1125.20	1564.13	58.32	687.462	687.752	108.90	100.00	21.42313	0.034	-0.779	1125.20	1564.13	58.32	1,125,020.9	1,563,910	58,321.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:44.766	1125.20	1564.13	58.32	687.462	687.752	108.90	100.00	21.42313	0.034	-0.879	1125.20	1564.13	58.32	1,125,020.9	1,563,910	58,321.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:44.767	1125.20	1564.13	58.32	687.462	687.752	108.90	100.00	21.42313	0.036	-0.879	1125.20	1564.13	58.32	1,125,020.9	1,563,910	58,321.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:45.396	1082.23	1564.13	58.32	687.462	687.752	108.90	100.00	21.42313	0.036	-0.879	1082.23	1564.13	58.32	1,082,052.9	1,563,910	58,321.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:45.396	1082.23	1483.85	58.32	687.462	687.752	108.90	100.00	21.42313	0.036	-0.879	1082.23	1483.85	58.32	1,082,052.9	1,483,636	58,321.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:45.396	1082.23	1483.85	56.95	687.462	687.752	108.90	100.00	21.42313	0.036	-0.879	1082.23	1483.85	56.95	1,082,052.9	1,483,636	56,953.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:45.767	1082.23	1483.85	56.95	687.462	687.752	108.90	100.00	21.42313	0.036	-1.021	1082.23	1483.85	56.95	1,082,052.9	1,483,636	56,953.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:45.768	1082.23	1483.85	56.95	687.462	687.752	108.90	100.00	21.42313	0.035	-1.021	1082.23	1483.85	56.95	1,082,052.9	1,483,636	56,953.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:46.394	1109.41	1483.85	56.95	687.462	687.752	108.90	100.00	21.42313	0.035	-1.021	1109.41	1483.85	56.95	1,109,232.9	1,483,636	56,953.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:46.394	1109.41	1495.17	56.95	687.462	687.752	108.90	100.00	21.42313	0.035	-1.021	1109.41	1495.17	56.95	1,109,232.9	1,494,948	56,953.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:46.394	1109.41	1495.17	58.44	687.462	687.752	108.90	100.00	21.42313	0.035	-1.021	1109.41	1495.17	58.44	1,109,232.9	1,494,948	58,443.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:46.759	1109.41	1495.17	58.44	687.462	687.752	108.90	100.00	21.42313	0.035	-1.091	1109.41	1495.17	58.44	1,109,232.9	1,494,948	58,443.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:46.761	1109.41	1495.17	58.44	687.462	687.752	108.90	100.00	21.42313	0.033	-1.091	1109.41	1495.17	58.44	1,109,232.9	1,494,948	58,443.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:36:47.384	1027.56	1495.17	58.44	687.462	687.752	108.90	100.00	21.42313	0.033	-1.091	1027.56	1495.17	58.44	1,027,379.9	1,494,948	58,443.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:36:47.384	1027.56	1491.86	58.44	687.462	687.752	108.90	100.00	21.42313	0.033	-1.091	1027.56	1491.86	58.44	1,027,379.9	1,491,646	58,443.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:36:47.384	1027.56	1491.86	55.10	687.462	687.752	108.90	100.00	21.42313	0.033	-1.091	1027.56	1491.86	55.10	1,027,379.9	1,491,646	55,107.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:36:47.771	1027.56	1491.86	55.10	687.462	687.752	108.90	100.00	21.42313	0.033	-1.303	1027.56	1491.86	55.10	1,027,379.9	1,491,646	55,107.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:36:47.772	1027.56	1491.86	55.10	687.462	687.752	108.90	100.00	21.42313	0.034	-1.303	1027.56	1491.86	55.10	1,027,379.9	1,491,646	55,107.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:48.396	1009.15	1491.86	55.10	687.462	687.752	108.90	100.00	21.42313	0.034	-1.303	1009.15	1491.86	55.10	1,008,977.9	1,491,646	55,107.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:48.396	1009.15	1452.82	55.10	687.462	687.752	108.90	100.00	21.42313	0.034	-1.303	1009.15	1452.82	55.10	1,008,977.9	1,452,604	55,107.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:48.396	1009.15	1452.82	55.22	687.462	687.752	108.90	100.00	21.42313	0.034	-1.303	1009.15	1452.82	55.22	1,008,977.9	1,452,604	55,225.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:48.713	1009.15	1452.82	55.22	687.462	687.752	108.90	100.00	21.42313	0.034	-1.170	1009.15	1452.82	55.22	1,008,977.9	1,452,604	55,225.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:48.713	1009.15	1452.82	55.22	687.462	687.752	108.90	100.00	21.42313	0.034	-1.170	1009.15	1452.82	55.22	1,008,977.9	1,452,604	55,225.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:49.396	1176.48	1452.82	55.22	687.462	687.752	108.90	100.00	21.42313	0.034	-1.170	1176.48	1452.82	55.22	1,176,298.9	1,452,604	55,225.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:49.396	1176.48	1399.95	55.22	687.462	687.752	108.90	100.00	21.42313	0.034	-1.170	1176.48	1399.95	55.22	1,176,298.9	1,399,735	55,225.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:49.396	1176.48	1399.95	58.87	687.462	687.752	108.90	100.00	21.42313	0.034	-1.170	1176.48	1399.95	58.87	1,176,298.9	1,399,735	58,868.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:49.773	1176.48	1399.95	58.87	687.462	687.752	108.90	100.00	21.42313	0.034	-1.262	1176.48	1399.95	58.87	1,176,298.9	1,399,735	58,868.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:49.773	1176.48	1399.95	58.87	687.462	687.752	108.90	100.00	21.42313	0.034	-1.262	1176.48	1399.95	58.87	1,176,298.9	1,399,735	58,868.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:50.369	1015.02	1399.95	58.87	687.462	687.752	108.90	100.00	21.42313	0.034	-1.262	1015.02	1399.95	58.87	1,014,840.9	1,399,735	58,868.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:50.369	1015.02	1401.96	58.87	687.462	687.752	108.90	100.00	21.42313	0.034	-1.262	1015.02	1401.96	58.87	1,014,840.9	1,401,739	58,868.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:50.369	1015.02	1401.96	39.92	687.462	687.752	108.90	100.00	21.42313	0.034	-1.262	1015.02	1401.96	39.92	1,014,840.9	1,401,739	39,928.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:50.776	1015.02	1401.96	39.92	687.462	687.752	108.90	100.00	21.42313	0.034	-1.758	1015.02	1401.96	39.92	1,014,840.9	1,401,739	39,928.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:36:50.776	1015.02	1401.96	39.92	687.462	687.752	108.90	100.00	21.42313	0.035	-1.758	1015.02	1401.96	39.92	1,014,840.9	1,401,739	39,928.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:51.398	1183.29	1401.96	39.92	687.462	687.752	108.90	100.00	21.42313	0.035	-1.758	1183.29	1401.96	39.92	1,183,108.9	1,401,739	39,928.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:51.398	1183.29	1386.78	39.92	687.462	687.752	108.90	100.00	21.42313	0.035	-1.758	1183.29	1386.78	39.92	1,183,108.9	1,386,565	39,928.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:51.398	1183.29	1386.78	84.80	687.462	687.752	108.90	100.00	21.42313	0.035	-1.758	1183.29	1386.78	84.80	1,183,108.9	1,386,565	84,803.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:51.777	1183.29	1386.78	84.80	687.462	687.752	108.90	100.00	21.42313	0.035	-1.901	1183.29	1386.78	84.80	1,183,108.9	1,386,565	84,803.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:51.777	1183.29	1386.78	84.80	687.462	687.752	108.90	100.00	21.42313	0.035	-1.901	1183.29	1386.78	84.80	1,183,108.9	1,386,565	84,803.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:52.391	1011.57	1386.78	84.80	687.462	687.752	108.90	100.00	21.42313	0.035	-1.901	1011.57	1386.78	84.80	1,011,396.9	1,386,565	84,803.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:52.391	1011.57	1613.03	84.80	687.462	687.752	108.90	100.00	21.42313	0.035	-1.901	1011.57	1613.03	84.80	1,011,396.9	1,612,807	84,803.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:52.391	1011.57	1613.03	14.63	687.462	687.752	108.90	100.00	21.42313	0.035	-1.901	1011.57	1613.03	14.63	1,011,396.9	1,612,807	14,635.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:52.798	1011.57	1613.03	14.63	687.462	687.752	108.90	100.00	21.42313	0.035	-1.839	1011.57	1613.03	14.63	1,011,396.9	1,612,807	14,635.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:52.798	1011.57	1613.03	14.63	687.462	687.752	108.90	100.00	21.42313	0.035	-1.839	1011.57	1613.03	14.63	1,011,396.9	1,612,807	14,635.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:53.393	1112.63	1613.03	14.63	687.462	687.752	108.90	100.00	21.42313	0.035	-1.839	1112.63	1613.03	14.63	1,112,452.9	1,612,807	14,635.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:53.393	1112.63	1450.99	14.63	687.462	687.752	108.90	100.00	21.42313	0.035	-1.839	1112.63	1450.99	14.63	1,112,452.9	1,450,773	14,635.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:53.393	1112.63	1450.99	14.41	687.462	687.752	108.90	100.00	21.42313	0.035	-1.839	1112.63	1450.99	14.41	1,112,452.9	1,450,773	14,410.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:53.739	1112.63	1450.99	14.41	687.462	687.752	108.90	100.00	21.42313	0.035	-1.584	1112.63	1450.99	14.41	1,112,452.9	1,450,773	14,410.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:53.739	1112.63	1450.99	14.41	687.462	687.752	108.90	100.00	21.42313	0.037	-1.584	1112.63	1450.99	14.41	1,112,452.9	1,450,773	14,410.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:54.394	1040.39	1450.99	14.41	687.462	687.752	108.90	100.00	21.42313	0.037	-1.584	1040.39	1450.99	14.41	1,040,211.9	1,450,773	14,410.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:54.394	1040.39	1476.11	14.41	687.462	687.752	108.90	100.00	21.42313	0.037	-1.584	1040.39	1476.11	14.41	1,040,211.9	1,475,889	14,410.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:54.394	1040.39	1476.11	14.92	687.462	687.752	108.90	100.00	21.42313	0.037	-1.584	1040.39	1476.11	14.92	1,040,211.9	1,475,889	14,921.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:54.790	1040.39	1476.11	14.92	687.462	687.752	108.90	100.00	21.42313	0.037	-1.458	1040.39	1476.11	14.92	1,040,211.9	1,475,889	14,921.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:54.791	1040.39	1476.11	14.92	687.462	687.752	108.90	100.00	21.42313	0.036	-1.458	1040.39	1476.11	14.92	1,040,211.9	1,475,889	14,921.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:55.393	1020.28	1476.11	14.92	687.462	687.752	108.90	100.00	21.42313	0.036	-1.458	1020.28	1476.11	14.92	1,020,105.9	1,475,889	14,921.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:55.393	1020.28	1342.59	14.92	687.462	687.752	108.90	100.00	21.42313	0.036	-1.458	1020.28	1342.59	14.92	1,020,105.9	1,342,370	14,921.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:55.393	1020.28	1342.59	16.00	687.462	687.752	108.90	100.00	21.42313	0.036	-1.458	1020.28	1342.59	16.00	1,020,105.9	1,342,370	16,008.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:55.843	1020.28	1342.59	16.00	687.462	687.752	108.90	100.00	21.42313	0.036	-1.368	1020.28	1342.59	16.00	1,020,105.9	1,342,370	16,008.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:55.843	1020.28	1342.59	16.00	687.462	687.752	108.90	100.00	21.42313	0.036	-1.368	1020.28	1342.59	16.00	1,020,105.9	1,342,370	16,008.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:56.390	1020.74	1342.59	16.00	687.462	687.752	108.90	100.00	21.42313	0.036	-1.368	1020.74	1342.59	16.00	1,020,558.9	1,342,370	16,008.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:56.390	1020.74	1458.96	16.00	687.462	687.752	108.90	100.00	21.42313	0.036	-1.368	1020.74	1458.96	16.00	1,020,558.9	1,458,739	16,008.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:56.390	1020.74	1458.96	16.81	687.462	687.752	108.90	100.00	21.42313	0.036	-1.368	1020.74	1458.96	16.81	1,020,558.9	1,458,739	16,816.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:56.884	1020.74	1458.96	16.81	687.462	687.752	108.90	100.00	21.42313	0.036	-1.086	1020.74	1458.96	16.81	1,020,558.9	1,458,739	16,816.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:36:56.885	1020.74	1458.96	16.81	687.462	687.752	108.90	100.00	21.42313	0.040	-1.086	1020.74	1458.96	16.81	1,020,558.9	1,458,739	16,816.2	687.462	687.752	108.90	100.00	21.42313	0.040
2026-05-02 17:36:57.391	1027.64	1458.96	16.81	687.462	687.752	108.90	100.00	21.42313	0.040	-1.086	1027.64	1458.96	16.81	1,027,464.9	1,458,739	16,816.2	687.462	687.752	108.90	100.00	21.42313	0.040
2026-05-02 17:36:57.391	1027.64	1398.38	16.81	687.462	687.752	108.90	100.00	21.42313	0.040	-1.086	1027.64	1398.38	16.81	1,027,464.9	1,398,165	16,816.2	687.462	687.752	108.90	100.00	21.42313	0.040
2026-05-02 17:36:57.391	1027.64	1398.38	15.00	687.462	687.752	108.90	100.00	21.42313	0.040	-1.086	1027.64	1398.38	15.00	1,027,464.9	1,398,165	15,000.2	687.462	687.752	108.90	100.00	21.42313	0.040
2026-05-02 17:36:57.895	1027.64	1398.38	15.00	687.462	687.752	108.90	100.00	21.42313	0.040	-0.909	1027.64	1398.38	15.00	1,027,464.9	1,398,165	15,000.2	687.462	687.752	108.90	100.00	21.42313	0.040
2026-05-02 17:36:57.896	1027.64	1398.38	15.00	687.462	687.752	108.90	100.00	21.42313	0.037	-0.909	1027.64	1398.38	15.00	1,027,464.9	1,398,165	15,000.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:58.390	1067.89	1398.38	15.00	687.462	687.752	108.90	100.00	21.42313	0.037	-0.909	1067.89	1398.38	15.00	1,067,709.9	1,398,165	15,000.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:58.390	1067.89	1581.35	15.00	687.462	687.752	108.90	100.00	21.42313	0.037	-0.909	1067.89	1581.35	15.00	1,067,709.9	1,581,132	15,000.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:58.390	1067.89	1581.35	14.45	687.462	687.752	108.90	100.00	21.42313	0.037	-0.909	1067.89	1581.35	14.45	1,067,709.9	1,581,132	14,452.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:58.896	1067.89	1581.35	14.45	687.462	687.752	108.90	100.00	21.42313	0.037	-0.827	1067.89	1581.35	14.45	1,067,709.9	1,581,132	14,452.2	687.462	687.752	108.90	100.00	21.42313	0.037
2026-05-02 17:36:58.897	1067.89	1581.35	14.45	687.462	687.752	108.90	100.00	21.42313	0.035	-0.827	1067.89	1581.35	14.45	1,067,709.9	1,581,132	14,452.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:59.384	1099.47	1581.35	14.45	687.462	687.752	108.90	100.00	21.42313	0.035	-0.827	1099.47	1581.35	14.45	1,099,289.9	1,581,132	14,452.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:59.384	1099.47	1518.48	14.45	687.462	687.752	108.90	100.00	21.42313	0.035	-0.827	1099.47	1518.48	14.45	1,099,289.9	1,518,267	14,452.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:59.384	1099.47	1518.48	14.07	687.462	687.752	108.90	100.00	21.42313	0.035	-0.827	1099.47	1518.48	14.07	1,099,289.9	1,518,267	14,069.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:59.909	1099.47	1518.48	14.07	687.462	687.752	108.90	100.00	21.42313	0.035	-0.852	1099.47	1518.48	14.07	1,099,289.9	1,518,267	14,069.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:36:59.909	1099.47	1518.48	14.07	687.462	687.752	108.90	100.00	21.42313	0.036	-0.852	1099.47	1518.48	14.07	1,099,289.9	1,518,267	14,069.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:37:00.389	1019.96	1518.48	14.07	687.462	687.752	108.90	100.00	21.42313	0.036	-0.852	1019.96	1518.48	14.07	1,019,784.9	1,518,267	14,069.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:37:00.389	1019.96	1426.85	14.07	687.462	687.752	108.90	100.00	21.42313	0.036	-0.852	1019.96	1426.85	14.07	1,019,784.9	1,426,630	14,069.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:37:00.389	1019.96	1426.85	56.64	687.462	687.752	108.90	100.00	21.42313	0.036	-0.852	1019.96	1426.85	56.64	1,019,784.9	1,426,630	56,641.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:37:00.900	1019.96	1426.85	56.64	687.462	687.752	108.90	100.00	21.42313	0.036	-0.888	1019.96	1426.85	56.64	1,019,784.9	1,426,630	56,641.2	687.462	687.752	108.90	100.00	21.42313	0.036
2026-05-02 17:37:00.900	1019.96	1426.85	56.64	687.462	687.752	108.90	100.00	21.42313	0.033	-0.888	1019.96	1426.85	56.64	1,019,784.9	1,426,630	56,641.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:01.387	1069.34	1426.85	56.64	687.462	687.752	108.90	100.00	21.42313	0.033	-0.888	1069.34	1426.85	56.64	1,069,161.9	1,426,630	56,641.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:01.387	1069.34	1538.34	56.64	687.462	687.752	108.90	100.00	21.42313	0.033	-0.888	1069.34	1538.34	56.64	1,069,161.9	1,538,118	56,641.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:01.387	1069.34	1538.34	13.55	687.462	687.752	108.90	100.00	21.42313	0.033	-0.888	1069.34	1538.34	13.55	1,069,161.9	1,538,118	13,550.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:01.851	1069.34	1538.34	13.55	687.462	687.752	108.90	100.00	21.42313	0.033	-0.869	1069.34	1538.34	13.55	1,069,161.9	1,538,118	13,550.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:01.852	1069.34	1538.34	13.55	687.462	687.752	108.90	100.00	21.42313	0.035	-0.869	1069.34	1538.34	13.55	1,069,161.9	1,538,118	13,550.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:37:02.392	1088.04	1538.34	13.55	687.462	687.752	108.90	100.00	21.42313	0.035	-0.869	1088.04	1538.34	13.55	1,087,858.9	1,538,118	13,550.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:37:02.392	1088.04	1520.40	13.55	687.462	687.752	108.90	100.00	21.42313	0.035	-0.869	1088.04	1520.40	13.55	1,087,858.9	1,520,182	13,550.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:37:02.392	1088.04	1520.40	61.44	687.462	687.752	108.90	100.00	21.42313	0.035	-0.869	1088.04	1520.40	61.44	1,087,858.9	1,520,182	61,440.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:37:02.852	1088.04	1520.40	61.44	687.462	687.752	108.90	100.00	21.42313	0.035	-0.925	1088.04	1520.40	61.44	1,087,858.9	1,520,182	61,440.2	687.462	687.752	108.90	100.00	21.42313	0.035
2026-05-02 17:37:02.853	1088.04	1520.40	61.44	687.462	687.752	108.90	100.00	21.42313	0.034	-0.925	1088.04	1520.40	61.44	1,087,858.9	1,520,182	61,440.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:37:03.387	1086.74	1520.40	61.44	687.462	687.752	108.90	100.00	21.42313	0.034	-0.925	1086.74	1520.40	61.44	1,086,560.9	1,520,182	61,440.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:37:03.387	1086.74	1335.13	61.44	687.462	687.752	108.90	100.00	21.42313	0.034	-0.925	1086.74	1335.13	61.44	1,086,560.9	1,334,916	61,440.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:37:03.387	1086.74	1335.13	54.89	687.462	687.752	108.90	100.00	21.42313	0.034	-0.925	1086.74	1335.13	54.89	1,086,560.9	1,334,916	54,896.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:37:03.911	1086.74	1335.13	54.89	687.462	687.752	108.90	100.00	21.42313	0.034	-0.953	1086.74	1335.13	54.89	1,086,560.9	1,334,916	54,896.2	687.462	687.752	108.90	100.00	21.42313	0.034
2026-05-02 17:37:03.912	1086.74	1335.13	54.89	687.462	687.752	108.90	100.00	21.42313	0.033	-0.953	1086.74	1335.13	54.89	1,086,560.9	1,334,916	54,896.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:04.386	1057.89	1335.13	54.89	687.462	687.752	108.90	100.00	21.42313	0.033	-0.953	1057.89	1335.13	54.89	1,057,709.9	1,334,916	54,896.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:04.386	1057.89	1551.65	54.89	687.462	687.752	108.90	100.00	21.42313	0.033	-0.953	1057.89	1551.65	54.89	1,057,709.9	1,551,436	54,896.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:04.386	1057.89	1551.65	55.28	687.462	687.752	108.90	100.00	21.42313	0.033	-0.953	1057.89	1551.65	55.28	1,057,709.9	1,551,436	55,279.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:04.886	1057.89	1551.65	55.28	687.462	687.752	108.90	100.00	21.42313	0.033	-1.159	1057.89	1551.65	55.28	1,057,709.9	1,551,436	55,279.2	687.462	687.752	108.90	100.00	21.42313	0.033
2026-05-02 17:37:04.886	1057.89	1551.65	55.28	687.462	687.752	108.90	100.00	21.42313	0.032	-1.159	1057.89	1551.65	55.28	1,057,709.9	1,551,436	55,279.2	687.462	687.752	108.90	100.00	21.42313	0.032
2026-05-02 17:37:05.389	1099.73	1551.65	55.28	687.462	687.752	108.90	100.00	21.42313	0.032	-1.159	1099.73	1551.65	55.28	1,099,549.9	1,551,436	55,279.2	687.462	687.752	108.90	100.00	21.42313	0.032
